iteration,timestamp,T2,T3,T4,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7,ScadaCommand_V2,T2S,ScadaCommand_PU4,T3S,ScadaCommand_PU5,ScadaCommand_PU6,T4S,ScadaCommand_PU7
316,2025-02-21 02:25:56.470690,1.89620562723852,4.679853439331055,3.7293667793273926,90.656493821399,26.4232848892545,91.9295933823885,26.4805347669003,87.3178002651774,29.3815770373631,28.48157606155,32.9430873978884,0.0,0.0,48.154886446859,1,1,0,0,1,1.0,1.8962056636810303,1.0,4.679853439331055,0.0,0.0,3.7293667793273926,1.0
317,2025-02-21 02:26:45.417322,1.9046853835989,4.72548770904541,3.77616548538208,90.656197648542,26.4325493433052,91.9604304010653,26.4897479532575,87.3533679158181,29.3904792327932,28.4904782569833,32.929593873433,0.0,0.0,48.1405555182147,1,1,0,0,1,1.0,1.904685378074646,1.0,4.72548770904541,0.0,0.0,3.77616548538208,1.0
318,2025-02-21 02:27:35.387636,1.9131894606818,4.77109432220459,3.8229238986968994,90.6558845745167,26.4418388075629,91.9912615234665,26.4989862092774,87.3889131755298,29.3994068829415,28.4994059071349,32.9161101495571,0.0,0.0,48.1262402183482,1,1,0,0,1,1.0,1.904685378074646,1.0,4.77109432220459,0.0,0.0,3.8229238986968994,1.0
319,2025-02-21 02:28:23.811973,1.92171767613803,4.81667423248291,3.8696417808532715,90.6554145610698,26.4511498269906,92.022085303147,26.5082460761764,87.4244336592438,29.4083554240158,28.5083544482143,32.9026381692058,0.0,0.0,48.1119433928709,1,1,0,0,1,1.0,1.921717643737793,1.0,4.81667423248291,0.0,0.0,3.8696417808532715,1.0
320,2025-02-21 02:29:14.664827,1.93026988731384,4.862226486206055,3.9163196086883545,90.6547843889314,26.4604829822942,92.052901998919,26.5175281443705,87.4599408653283,29.4173256345475,28.5173246587528,32.8891781519078,0.0,0.0,48.0976591306379,1,1,0,0,1,1.0,1.921717643737793,1.0,4.862226486206055,0.0,0.0,3.9163196086883545,1.0
321,2025-02-21 02:30:04.520455,1.93884591551651,4.907751560211182,3.9629571437835693,90.6539948629188,26.4698373625765,92.0837112555983,26.5268314891688,87.4954187614215,29.4263164691563,28.5263154933701,32.8757297668012,0.0,0.0,48.0833956786244,1,1,0,0,1,1.0,1.9302698373794556,1.0,4.907751560211182,0.0,0.0,3.9629571437835693,1.0
322,2025-02-21 02:30:55.680316,1.94744560525411,4.953249454498291,4.009554386138916,90.6530532263901,26.4792132839981,92.1145132090242,26.5361564399386,87.5308836048554,29.4353282719068,28.5353272961308,32.8622931435963,0.0,0.0,48.0691443896545,1,1,0,0,1,1.0,1.9388458728790283,1.0,4.953249454498291,0.0,0.0,4.009554386138916,1.0
323,2025-02-21 02:31:45.355253,1.95606878590833,4.998720169067383,4.0561113357543945,90.65195786971,26.4886101348482,92.145307632609,26.5455023616384,87.5663068868987,29.4443605708798,28.5443595951155,32.8488680577654,0.0,0.0,48.0549204781712,1,1,0,0,1,1.0,1.956068754196167,1.0,4.998720169067383,0.0,0.0,4.0561113357543945,1.0
324,2025-02-21 02:32:33.760899,1.96471530373926,5.044163227081299,4.102628707885742,90.6507071832436,26.4980282529652,92.1760946733625,26.5548696232865,87.6017275698897,29.4534134767627,28.5534125010119,32.8354546456188,0.0,0.0,48.0407029355768,1,1,0,0,1,1.0,1.9647153615951538,1.0,5.044163227081299,0.0,0.0,4.102628707885742,1.0
325,2025-02-21 02:33:24.112638,1.97365317063231,5.090513706207275,4.156723499298096,90.4250532445303,26.5192530634938,92.5878313257743,26.5752332298646,88.184892535626,29.4661395894562,28.5661386161343,32.589205469656,0.0,0.0,47.7319259252901,1,1,0,0,1,1.0,1.9647153615951538,1.0,5.090513706207275,0.0,0.0,4.156723499298096,1.0
326,2025-02-21 02:34:13.827830,1.98261388795674,5.136836051940918,4.210770606994629,90.4203257462655,26.5290186209204,92.619093824676,26.5849511615354,88.2253437439897,29.4754882366553,28.5754872633843,32.5755911078407,0.0,0.0,47.714975740226,1,1,0,0,1,1.0,1.9736531972885132,1.0,5.136836051940918,0.0,0.0,4.210770606994629,1.0
327,2025-02-21 02:35:05.158756,1.99470478308696,5.183182716369629,4.264843463897705,93.9799870725437,26.607193193754,92.6785508588881,26.6631751757836,88.2868289452981,29.5775260821255,28.6775250705389,32.5874451328807,0.0,0.0,47.7242056926383,1,1,0,0,1,1.0,1.9947048425674438,1.0,5.183182716369629,0.0,0.0,4.264843463897705,1.0
328,2025-02-21 02:35:52.536742,2.00684241618487,5.229504585266113,4.318872928619385,94.0051867147247,26.6208009695996,92.7113957278754,26.6767407657551,88.3284408004144,29.5909548606716,28.6909538488136,32.5752612549569,0.0,0.0,47.7087350452259,1,1,0,0,1,1.0,1.9947048425674438,1.0,5.229504585266113,0.0,0.0,4.318872928619385,1.0
329,2025-02-21 02:36:40.673322,2.01902570032379,5.275801658630371,4.372859001159668,94.0291549860603,26.6344335366745,92.7442362993071,26.6903312125078,88.3700407763302,29.6044007420735,28.7043997299576,32.5630879453692,0.0,0.0,47.6932726875553,1,1,0,0,1,1.0,2.0068423748016357,1.0,5.275801658630371,0.0,0.0,4.372859001159668,1.0
330,2025-02-21 02:37:30.583153,2.031254281938,5.3220744132995605,4.4268012046813965,94.0527828195741,26.6481057077569,92.7770786958786,26.7039613295751,88.4116068517847,29.6178846439778,28.7178836316075,32.5509333534804,0.0,0.0,47.6778429755483,1,1,0,0,1,1.0,2.0190258026123047,0.0,5.3220744132995605,0.0,0.0,4.4268012046813965,1.0
331,2025-02-21 02:38:23.903978,2.06670121668475,5.30239200592041,4.482091426849365,88.2278007419188,28.0546649408434,76.0472137886415,28.0168720819528,88.8521273815888,30.6214196750935,29.7214187254225,0.0,0.0,0.0,48.155979529671,1,0,0,0,1,1.0,2.0667011737823486,0.0,5.30239200592041,0.0,0.0,4.482091426849365,1.0
332,2025-02-21 02:39:13.045932,2.10209119851236,5.282710075378418,4.537356853485107,88.1546082198383,28.0866112578474,76.0275338872329,28.0488311839434,88.9002633263375,30.6528405809018,29.7528396320186,0.0,0.0,0.0,48.1471832619919,1,0,0,0,1,1.0,2.0667011737823486,0.0,5.282710075378418,0.0,0.0,4.537356853485107,0.0
333,2025-02-21 02:40:03.439031,2.16701150220068,5.263027667999268,4.456887722015381,73.3907671528584,30.7706821350901,76.0078532692257,30.7706821350875,68.3892556924064,33.07684669951,32.1768459095426,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.1020913124084473,0.0,5.263027667999268,0.0,0.0,4.456887722015381,0.0
334,2025-02-21 02:40:53.599787,2.23178769920388,5.243345737457275,4.376418590545654,73.2278616189319,30.8205215672506,75.9881702097282,30.8205215672481,68.308790638978,33.1257975285459,32.225796740332,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.23178768157959,0.0,5.243345737457275,0.0,0.0,4.376418590545654,0.0
335,2025-02-21 02:41:42.828857,2.29642009585823,5.223663330078125,4.295949935913086,73.0653182529011,30.8702910743554,75.9684902572603,30.8702910743526,68.2283239833837,33.1746827947077,32.2746820082434,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.23178768157959,0.0,5.223663330078125,0.0,0.0,4.295949935913086,0.0
336,2025-02-21 02:42:30.071802,2.36090911762195,5.203980922698975,4.215480804443359,72.903216731703,30.9199894985711,75.948805044259,30.9199894985684,68.1478572199854,33.2235012645814,32.3235004798619,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.296420097351074,0.0,5.203980922698975,0.0,0.0,4.215480804443359,0.0
337,2025-02-21 02:43:18.301257,2.42487631695186,5.183362007141113,4.134609699249268,72.3133104198723,30.9303778549458,75.7334748462282,30.930377854943,68.0335516950858,33.2307018292646,32.3307010508949,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.3609092235565186,0.0,5.183362007141113,0.0,0.0,4.134609699249268,0.0
338,2025-02-21 02:44:08.086625,2.48869986709684,5.162742614746094,4.053738594055176,72.1509127258173,30.9794997063075,75.7128570294486,30.9794997063049,67.9526668123444,33.2789489528791,32.3789481762573,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.4248762130737305,0.0,5.162742614746094,0.0,0.0,4.053738594055176,0.0
339,2025-02-21 02:44:56.866704,2.55238007690312,5.142123222351074,3.972867250442505,71.9888699563001,31.0285523764489,75.6922409488548,31.0285523764462,67.871797133131,33.3271312829904,32.4271305081128,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.4886999130249023,0.0,5.142123222351074,0.0,0.0,3.972867250442505,0.0
340,2025-02-21 02:45:46.585747,2.61591735569908,5.121503829956055,3.891996145248413,71.8272899568717,31.077532085891,75.6716201954612,31.0775320858884,67.7909372132313,33.3752448038298,32.4752440306915,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.552380084991455,0.0,5.121503829956055,0.0,0.0,3.891996145248413,0.0
341,2025-02-21 02:46:36.642601,2.67931211803332,5.100884914398193,3.8111252784729004,71.6661759468025,31.1264395280396,75.6510022309058,31.1264395280368,67.7100755878866,33.4232901993352,32.5232894279311,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.615917444229126,0.0,5.100884914398193,0.0,0.0,3.8111252784729004,0.0
342,2025-02-21 02:47:24.684944,2.74256476063677,5.080265522003174,3.7302541732788086,71.5055311453625,31.1752730541542,75.6303790464375,31.1752730541517,67.6291980605275,33.4712657480762,32.5712649784012,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.7425646781921387,0.0,5.080265522003174,0.0,0.0,3.7302541732788086,0.0
343,2025-02-21 02:48:15.466648,2.80567570892857,5.059646129608154,3.649383068084717,71.3453370417483,31.2240357770708,75.6097639876442,31.2240357770684,67.5483230347147,33.5191746855528,32.6191739176022,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.7425646781921387,0.0,5.059646129608154,0.0,0.0,3.649383068084717,0.0
344,2025-02-21 02:49:03.722397,2.86864535909005,5.039027214050293,3.568511962890625,71.1856097323107,31.2727248893176,75.589141093064,31.2727248893148,67.4674560155403,33.567013999651,32.6670132334196,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.805675745010376,0.0,5.039027214050293,0.0,0.0,3.568511962890625,0.0
345,2025-02-21 02:49:51.698043,2.93147412961298,5.018407821655273,3.487640857696533,71.0263371447866,31.3213428452596,75.5685243588615,31.3213428452571,67.3865873311631,33.614786334627,32.71478557011,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.868645429611206,0.0,5.018407821655273,0.0,0.0,3.487640857696533,0.0
346,2025-02-21 02:50:40.789818,2.99416242266464,4.997788429260254,3.4067699909210205,70.8675305466215,31.3698881626173,75.5479052708064,31.3698881626146,67.3057205278606,33.6624900107088,32.7624892479012,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.9941623210906982,0.0,4.997788429260254,0.0,0.0,3.4067699909210205,0.0
347,2025-02-21 02:51:34.269921,3.05671063703053,4.977169036865234,3.3258988857269287,70.709187523363,31.4183606782767,75.5272894631844,31.4183606782742,67.2248468607266,33.7101248954289,32.8101241343257,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,2.9941623210906982,0.0,4.977169036865234,0.0,0.0,3.3258988857269287,0.0
348,2025-02-21 02:52:22.917426,3.11911919027677,4.956550121307373,3.245028018951416,70.5512951979301,31.4667624733809,75.5066668832999,31.4667624733783,67.1439862093181,33.7576931345183,32.8576923751146,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,3.056710720062256,0.0,4.956550121307373,0.0,0.0,3.245028018951416,0.0
349,2025-02-21 02:53:13.292393,3.18031831887756,4.933119297027588,3.155520439147949,69.1840743701562,31.4078079124235,74.8529514524136,31.4078079124211,66.3020895319249,33.6915874936445,32.7915867489574,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,3.119119167327881,0.0,4.933119297027588,0.0,0.0,3.155520439147949,0.0
350,2025-02-21 02:54:03.085920,3.2413752990691,4.909688949584961,3.06600022315979,69.0233853037512,31.4548602264605,74.8295207003439,31.4548602264581,66.2112622286592,33.73780623504,32.8378054920825,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,3.1803183555603027,0.0,4.909688949584961,0.0,0.0,3.06600022315979,0.0
351,2025-02-21 02:54:53.346805,3.30229045229849,4.886258602142334,2.976480007171631,68.8630664534173,31.5018442595703,74.8060894270519,31.501844259568,66.1217436368055,33.7839610587197,32.8839603174879,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,3.241375207901001,0.0,4.886258602142334,0.0,0.0,2.976480007171631,1.0
352,2025-02-21 02:55:44.313533,3.33231573700478,4.862827777862549,3.026134729385376,83.3105015503861,29.0009833899327,74.7826550063535,28.9614105069595,87.5234632014978,31.5452428189313,30.6452419221894,0.0,0.0,0.0,49.3677345600597,1,0,0,0,1,1.0,3.302290439605713,0.0,4.862827777862549,0.0,0.0,3.026134729385376,1.0
353,2025-02-21 02:56:33.461914,3.36229638385606,4.839397430419922,3.0757668018341064,83.2518866885152,29.0286433874498,74.7592278560531,28.9890825512619,87.5665879573731,31.5724915340203,30.6724906379093,0.0,0.0,0.0,49.3595758945134,1,0,0,0,1,1.0,3.332315683364868,0.0,4.839397430419922,0.0,0.0,3.0757668018341064,1.0
354,2025-02-21 02:57:23.190935,3.39223249143782,4.815967082977295,3.125375747680664,83.1934730310309,29.0562669513364,74.7357958156632,29.016718093523,87.6096583886712,31.5997056445948,30.6997047491126,0.0,0.0,0.0,49.3515055456219,1,0,0,0,1,1.0,3.3622963428497314,0.0,4.815967082977295,0.0,0.0,3.125375747680664,1.0
355,2025-02-21 02:58:12.356333,3.42212427276089,4.79253625869751,3.174962043762207,83.135235628589,29.0838607815333,74.7123648688528,29.0443239505868,87.6527597686303,31.6268912527719,30.7268903579165,0.0,0.0,0.0,49.3434014108931,1,0,0,0,1,1.0,3.3922324180603027,0.0,4.79253625869751,0.0,0.0,3.174962043762207,1.0
356,2025-02-21 02:59:01.861634,3.4519718633869,4.769105911254883,3.2245254516601562,83.0772018449863,29.1114205138384,74.6889399753218,29.0718956884452,87.6957976780417,31.6540441055785,30.7540432113478,0.0,0.0,0.0,49.3353105004294,1,0,0,0,1,1.0,3.4519717693328857,0.0,4.769105911254883,0.0,0.0,3.2245254516601562,1.0
357,2025-02-21 02:59:47.712084,3.48177546877363,4.745675563812256,3.274066209793091,83.019341097156,29.1389502970477,74.6655049310428,29.0994375056534,87.7388404350302,31.6811683331575,30.7811674395495,0.0,0.0,0.0,49.3271992894657,1,0,0,0,1,1.0,3.4519717693328857,0.0,4.745675563812256,0.0,0.0,3.274066209793091,1.0
358,2025-02-21 03:00:37.404899,3.50851359207275,4.722244739532471,3.323423147201538,79.488659641072,29.0112094387808,74.6420786178258,28.9717933802597,87.7357279110537,31.5319814537476,30.6319805981434,0.0,0.0,0.0,49.2619570351797,1,0,0,0,1,1.0,3.5085136890411377,0.0,4.722244739532471,0.0,0.0,3.323423147201538,1.0
359,2025-02-21 03:01:28.531883,3.53517584686669,4.698814392089844,3.3727524280548096,79.3932082801234,29.0342841706874,74.618647116246,28.9948824566271,87.7772747939679,31.5544333106964,30.6544324561196,0.0,0.0,0.0,49.2522769258861,1,0,0,0,1,1.0,3.5085136890411377,0.0,4.698814392089844,0.0,0.0,3.3727524280548096,1.0
360,2025-02-21 03:02:18.166894,3.56176274567445,4.675384044647217,3.4220545291900635,79.2983243155447,29.0573217760277,74.5952150045256,29.0179344284045,87.8188088172098,31.576852098711,30.6768512451555,0.0,0.0,0.0,49.2425795524978,1,0,0,0,1,1.0,3.5351758003234863,0.0,4.675384044647217,0.0,0.0,3.4220545291900635,1.0
361,2025-02-21 03:03:07.853924,3.58599652061954,4.648985862731934,3.4530587196350098,77.211250530155,28.9692730378819,73.8295074784104,28.9290325393382,86.6276971875259,31.480679060404,30.5806782293135,0.0,0.0,0.0,49.8156661401779,1,0,0,0,1,1.0,3.561762809753418,0.0,4.648985862731934,0.0,0.0,3.4530587196350098,1.0
362,2025-02-21 03:03:56.618571,3.61013943734765,4.622588157653809,3.484051465988159,77.1045124079421,28.9894275577075,73.8031094129781,28.949193083314,86.6556737614523,31.5001980680461,30.6001972381045,0.0,0.0,0.0,49.811639378365,1,0,0,0,1,1.0,3.6101393699645996,0.0,4.622588157653809,0.0,0.0,3.484051465988159,1.0
363,2025-02-21 03:04:47.003617,3.63419202198527,4.596190452575684,3.5150327682495117,76.9983537543624,29.009534695517,73.7767129249897,28.9693062639877,86.6836265495665,31.5196739869683,30.6196731581694,0.0,0.0,0.0,49.8075996904415,1,0,0,0,1,1.0,3.6341919898986816,0.0,4.596190452575684,0.0,0.0,3.5150327682495117,1.0
364,2025-02-21 03:05:35.939785,3.65815478487675,4.5697922706604,3.5460026264190674,76.8927496200718,29.0295874341539,73.750315235924,28.9893650743587,86.7115619473401,31.5390992929085,30.6390984652463,0.0,0.0,0.0,49.8035404223579,1,0,0,0,1,1.0,3.6341919898986816,0.0,4.5697922706604,0.0,0.0,3.5460026264190674,1.0
365,2025-02-21 03:06:25.923774,3.68202821382644,4.543394565582275,3.576961040496826,76.7877088580633,29.0495850519172,73.7239179916142,29.0093687766627,86.7394583727805,31.5584731333255,30.658472306794,0.0,0.0,0.0,49.7994723086177,1,0,0,0,1,1.0,3.6581547260284424,0.0,4.543394565582275,0.0,0.0,3.576961040496826,1.0
366,2025-02-21 03:07:16.183093,3.70581282876819,4.516996383666992,3.607907772064209,76.6832121527159,29.0695293280467,73.6975201458694,29.0293191707878,86.7673444070794,31.5777973814907,30.6777965560839,0.0,0.0,0.0,49.7953815425044,1,0,0,0,1,1.0,3.705812931060791,0.0,4.516996383666992,0.0,0.0,3.607907772064209,1.0
367,2025-02-21 03:08:05.966675,3.72950912273358,4.490598678588867,3.638842821121216,76.5792723811103,29.0894192566688,73.6711210673096,29.0492152247463,86.7951851375608,31.5970710504768,30.6970702261888,0.0,0.0,0.0,49.7912855797729,1,0,0,0,1,1.0,3.729509115219116,0.0,4.490598678588867,0.0,0.0,3.638842821121216,1.0
368,2025-02-21 03:08:53.449510,3.75311760944384,4.464200496673584,3.669766426086426,76.4758798854359,29.1092562344025,73.6447256131476,29.0690583809874,86.8230414468312,31.616295322947,30.716294499772,0.0,0.0,0.0,49.7871537736636,1,0,0,0,1,1.0,3.729509115219116,0.0,4.464200496673584,0.0,0.0,3.669766426086426,1.0
369,2025-02-21 03:09:42.380151,3.7766387842024,4.437802791595459,3.7006783485412598,76.3730322512401,29.1290395254122,73.6183261731236,29.0888478453829,86.8508369260627,31.6354697429281,30.7354689208601,0.0,0.0,0.0,49.7830250976739,1,0,0,0,1,1.0,3.753117561340332,0.0,4.437802791595459,0.0,0.0,3.7006783485412598,1.0
370,2025-02-21 03:10:32.323568,3.80007313620857,4.411405086517334,3.7315785884857178,76.2707359170633,29.1487693825292,73.5919311516689,29.1085839312566,86.8786503409396,31.6545941040609,30.754593283094,0.0,0.0,0.0,49.7788590979059,1,0,0,0,1,1.0,3.7766387462615967,0.0,4.411405086517334,0.0,0.0,3.7315785884857178,1.0
371,2025-02-21 03:11:20.723759,3.82342116406875,4.385006904602051,3.7624671459198,76.1689691528318,29.1684462915958,73.5655319569496,29.1282670656371,86.9064058350977,31.673669344927,30.7736685250555,0.0,0.0,0.0,49.7746951010781,1,0,0,0,1,1.0,3.8000731468200684,0.0,4.385006904602051,0.0,0.0,3.7624671459198,1.0
372,2025-02-21 03:12:12.220649,3.84537158205403,4.358609199523926,3.793285369873047,74.5640977760047,29.1323363722067,73.5391372142116,29.0921943662172,86.9185855595561,31.6284348842288,30.7284340816319,0.0,0.0,0.0,49.7497930123024,1,0,0,0,1,1.0,3.8234212398529053,0.0,4.358609199523926,0.0,0.0,3.793285369873047,1.0
373,2025-02-21 03:12:59.968019,3.86755650063238,4.3262763023376465,3.816488027572632,75.0532288588204,29.1625402480514,71.8052528444092,29.1220628271114,86.5129727508305,31.6628839655892,30.7628831577274,0.0,0.0,0.0,49.9738207321705,1,0,0,0,1,1.0,3.8453714847564697,0.0,4.3262763023376465,0.0,0.0,3.816488027572632,1.0
374,2025-02-21 03:13:50.948751,3.88960697823099,4.293943881988525,3.839683771133423,74.8987642513157,29.1791059799608,71.772919622642,29.1386322714202,86.5343686739289,31.6785739344028,30.7785731282036,0.0,0.0,0.0,49.9713450423857,1,0,0,0,1,1.0,3.867556571960449,0.0,4.293943881988525,0.0,0.0,3.839683771133423,1.0
375,2025-02-21 03:14:40.861827,3.91152347908369,4.261610984802246,3.86287260055542,74.7448195559457,29.1956004974124,71.7405871118921,29.1551305472185,86.5557544056195,31.6941974847366,30.7941966801944,0.0,0.0,0.0,49.9688394437407,1,0,0,0,1,1.0,3.9115235805511475,0.0,4.261610984802246,0.0,0.0,3.86287260055542,1.0
376,2025-02-21 03:15:29.726607,3.93330667825704,4.229278087615967,3.886054039001465,74.5916000011846,29.2120179897948,71.7082530527646,29.1715518283142,86.5771024470196,31.7097495646185,30.8097487617255,0.0,0.0,0.0,49.9663134920536,1,0,0,0,1,1.0,3.9115235805511475,0.0,4.229278087615967,0.0,0.0,3.886054039001465,1.0
377,2025-02-21 03:16:19.471871,3.9549572581958,4.196945667266846,3.909228563308716,74.4391088063026,29.2283591602998,71.6759223041391,29.1878968317536,86.5984315292018,31.7252305761736,30.8252297749221,0.0,0.0,0.0,49.9637579469954,1,0,0,0,1,1.0,3.9333066940307617,0.0,4.196945667266846,0.0,0.0,3.909228563308716,1.0
378,2025-02-21 03:17:12.079708,3.97647587504427,4.164612770080566,3.9323954582214355,74.2873499953873,29.2446230200674,71.6435890870421,29.2041645492372,86.6197153574816,31.7406396652239,30.8406388656059,0.0,0.0,0.0,49.9611857665284,1,0,0,0,1,1.0,3.976475954055786,0.0,4.164612770080566,0.0,0.0,3.9323954582214355,1.0
379,2025-02-21 03:18:01.823619,3.99786319876472,4.132279872894287,3.9555552005767822,74.1363147154459,29.2608105353435,71.6112571017661,29.2203559737012,86.6409896270967,31.7559776210639,30.8559768230715,0.0,0.0,0.0,49.9585791520958,1,0,0,0,1,1.0,3.976475954055786,0.0,4.132279872894287,0.0,0.0,3.9555552005767822,1.0
380,2025-02-21 03:18:50.018895,4.01911989698114,4.099947452545166,3.9787075519561768,73.9860142339239,29.2769218319608,71.5789233881159,29.2364712237289,86.6622450210464,31.7712446147945,30.87124381842,0.0,0.0,0.0,49.9559429326936,1,0,0,0,1,1.0,4.019119739532471,0.0,4.099947452545166,0.0,0.0,3.9787075519561768,1.0
381,2025-02-21 03:19:38.999887,4.04024663719881,4.067614555358887,4.001852512359619,73.8364396978284,29.2929571379521,71.5465943485822,29.2525105063426,86.683454424567,31.7864409193275,30.886440124563,0.0,0.0,0.0,49.9532911143545,1,0,0,0,1,1.0,4.040246486663818,0.0,4.067614555358887,0.0,0.0,4.001852512359619,1.0
382,2025-02-21 03:20:29.183832,4.06124408008519,4.035281658172607,4.024989604949951,73.6875927167944,29.308916450229,71.5142613372978,29.2684738408081,86.7046469151007,31.8015664663005,30.9015656731382,0.0,0.0,0.0,49.9506087893643,1,0,0,0,1,1.0,4.040246486663818,0.0,4.035281658172607,0.0,0.0,4.024989604949951,1.0
383,2025-02-21 03:21:19.636941,4.0821128958803,4.002949237823486,4.04811954498291,73.5394684619166,29.3248005549646,71.4819303278886,29.2843620170421,86.7258281433281,31.8166218432232,30.9166210516552,0.0,0.0,0.0,49.9478934551891,1,0,0,0,1,1.0,4.061244010925293,0.0,4.002949237823486,0.0,0.0,4.04811954498291,1.0
384,2025-02-21 03:22:08.620018,4.10285372841559,3.970616579055786,4.07124137878418,73.3920749813706,29.3406084593135,71.4495972190501,29.3001740134099,86.7469596522987,31.8316062600738,30.9316054700924,0.0,0.0,0.0,49.9451643082094,1,0,0,0,1,1.0,4.082112789154053,0.0,3.970616579055786,0.0,0.0,4.07124137878418,1.0
385,2025-02-21 03:22:56.900093,4.12252603115822,3.9346916675567627,4.083630561828613,72.4439612810102,29.3182088790219,70.2423906864097,29.2773839605041,86.2156040663029,31.8058488856055,30.9058481058294,0.0,0.0,0.0,50.2050214140638,1,0,0,0,1,1.0,4.122526168823242,0.0,3.9346916675567627,0.0,0.0,4.083630561828613,1.0
386,2025-02-21 03:23:44.810900,4.14206478093332,3.8987667560577393,4.09602165222168,72.29382417745,29.3328216992468,70.2064656761706,29.2919955249277,86.2285708728789,31.8196574664566,30.9196566882966,0.0,0.0,0.0,50.2058517773321,1,0,0,0,1,1.0,4.122526168823242,0.0,3.8987667560577393,0.0,0.0,4.09602165222168,1.0
387,2025-02-21 03:24:35.162408,4.16147053270598,3.862842082977295,4.108415603637695,72.1442721762457,29.3473656946874,70.1705397453313,29.306538302336,86.241524148318,31.8334024087728,30.9334016322225,0.0,0.0,0.0,50.2066605544959,1,0,0,0,1,1.0,4.161470413208008,0.0,3.862842082977295,0.0,0.0,4.108415603637695,1.0
388,2025-02-21 03:25:23.171878,4.18074396219519,3.8269171714782715,4.120811462402344,71.9954702649943,29.3618311126292,70.134616207358,29.3210025483331,86.2544590175303,31.8470739060483,30.9470731310997,0.0,0.0,0.0,50.2074387186915,1,0,0,0,1,1.0,4.161470413208008,0.0,3.8269171714782715,0.0,0.0,4.120811462402344,1.0
389,2025-02-21 03:26:13.292687,4.19988575349362,3.790992259979248,4.133209228515625,71.8474087858851,29.3762184741002,70.0986939486029,29.335388779739,86.2673705081114,31.8606725584832,30.9606717851283,0.0,0.0,0.0,50.2081890653722,1,0,0,0,1,1.0,4.199885845184326,0.0,3.790992259979248,0.0,0.0,4.133209228515625,1.0
390,2025-02-21 03:27:04.487563,4.21889659879783,3.7550675868988037,4.145609378814697,71.700091763006,29.390528374446,70.0627717217711,29.3496975982117,86.280267461161,31.8741989383649,30.9741981665957,0.0,0.0,0.0,50.2089074042786,1,0,0,0,1,1.0,4.218896389007568,0.0,3.7550675868988037,0.0,0.0,4.145609378814697,1.0
391,2025-02-21 03:27:53.163617,4.23777717561274,3.7191426753997803,4.158011436462402,71.5535175867217,29.4047604751766,70.026841610237,29.3639286582315,86.2931403586468,31.8876527219092,30.9876519517177,0.0,0.0,0.0,50.20959840451,1,0,0,0,1,1.0,4.237777233123779,0.0,3.7191426753997803,0.0,0.0,4.158011436462402,1.0
392,2025-02-21 03:28:41.749630,4.25652817228124,3.683217763900757,4.170414924621582,71.4076822329446,29.418915580699,69.990924069005,29.3780827762156,86.3060056937691,31.9010345178536,31.0010337492319,0.0,0.0,0.0,50.2102540918653,1,0,0,0,1,1.0,4.237777233123779,0.0,3.683217763900757,0.0,0.0,4.170414924621582,1.0
393,2025-02-21 03:29:30.064649,4.27515025618133,3.6472930908203125,4.1828203201293945,71.2625897257624,29.4329930493109,69.9549990544776,29.3921592870526,86.3188322524735,31.9143438094404,31.0143430423804,0.0,0.0,0.0,50.2108900108133,1,0,0,0,1,1.0,4.256528377532959,0.0,3.6472930908203125,0.0,0.0,4.1828203201293945,1.0
394,2025-02-21 03:30:21.764965,4.29364412011943,3.611368179321289,4.19522762298584,71.1182376507224,29.4469942175777,69.9190759947062,29.4061595579317,86.3316613692137,31.9275818099125,31.0275810444063,0.0,0.0,0.0,50.2114858288742,1,0,0,0,1,1.0,4.275150299072266,0.0,3.611368179321289,0.0,0.0,4.19522762298584,1.0
395,2025-02-21 03:31:10.196751,4.3120104341064,3.5754435062408447,4.207636833190918,70.9746243981897,29.4609184506765,69.8831480841935,29.4200829354041,86.3444680845471,31.9407478886975,31.0407471247372,0.0,0.0,0.0,50.2120539141872,1,0,0,0,1,1.0,4.312010288238525,0.0,3.5754435062408447,0.0,0.0,4.207636833190918,1.0
